-0.440414            0.143516           -0.477096            0.686561
0.858143           -0.999889             2.62982            -3.48143
1.56386            -2.30561             2.01761           -0.151502
-0.0568601          -0.0538202           0.0891791            0.256786
0.0727514           0.0134674           -0.406574             2.52431
1.46122            0.848615             3.39103            0.840351
0.373249           -0.346519           -0.591913            -4.10993
-0.853399            0.263205            -3.85901            -1.18307
-1.53437            0.650666            0.156969              2.3571
0.349208            0.352474           -0.706885           -0.659641
0.499868            -1.60069            -1.54787          0.00723258
-2.03325            -1.54243           -0.927904             12.2325
4.58044             2.02694            0.281974            -4.22983
-0.00617137            -3.18614            0.606201            -1.52015
1.42052             5.15917            0.777425           -0.631789
-2.94096            -1.22952           -0.279264             1.58427
2.26202             1.34488            -5.98522            0.321804
-1.52194            -1.02583            -1.11981           -0.979997
0.0129562            0.103601             -1.3992             1.17907
1.9635             1.35775           -0.186496            0.322483
-0.185034            -10.9991            -1.79336            -1.93124
-17.9548             -9.2101            -1.98436            -1.03576
-0.111851             -0.2824            0.839813            0.667748
-1.12476              -1.154            0.140582             3.18148
-0.735819           -0.259614          -0.0711779            0.488471
-0.133541            0.874136              1.4058           -0.712679
0.76942            0.366329           -0.105392            -1.16324
0.0399679             1.80472            -5.12616             1.88066
-0.144806          -0.0627524             1.46229            0.190326
2.56163            -1.39059            -1.34946            -8.89396
2.42674             3.45915            0.470225             1.52406
-0.365946           0.0110682           -0.140167            0.412945
0.465325            -6.38653             12.2799              3.1044
-0.270221           0.0798318          0.00466631            -1.81812
-0.287165             2.23207             2.30376            -4.34021
-1.48424            -1.61066            0.273019            0.779328
-2.96924            -1.52046           -0.232518            -1.24062
-113.594            -58.2245            -12.2029            -1.13637
0.766528            0.537564            0.995642            0.572608
-1.16162           -0.318364           -0.266679            -1.72669
0.90491            0.146146            -65.6925            -6.85522
-0.373144           -0.582134             1.25822            -2.99613
1.11379            0.330676           -0.429836            -1.05824
0.850714            0.301581            -3.25532           -0.586727
1.18357               1.031             1.45214            -1.07014
-1.20466            0.051199             1.06436              -1.715
-0.178294           0.0620813            0.187261           -0.325077
-0.847807           -0.403824            -0.67512           -0.273401
-199.836            -100.564            -19.9127              300.85
33.0361             20.3996             4.95845             3.06459
2.11931             1.63024            0.254685           -0.281017
-0.842645            0.617287            0.575402           -0.316372
0.417014           -0.290311            -22.4063             -1.7975
5.48251             2.80347            -0.80579           -0.045637
-7.74149            -3.70248            -1.25469           -0.744944
-0.837762              47.106             9.31818             2.38387
1.49718             0.28648           -0.501738            0.872922
0.83594            -0.10518             1.44637           -0.346946
-0.474183           -0.107538            -16.1805            0.615745
0.739856            0.506452           0.0583209            -1.97605
-4.47453            -1.57592           -0.177517           -0.988486
3.28361             1.89411            0.288318           -0.667767
1.8495            0.145533            0.557922            -1.00671
2.44748             1.15913            0.785849            0.775444
-0.441799           -0.401489             0.67594           -0.588595
-2.13648            -1.05995            -3.23916            -0.99473
4.31522              1.9286             1.04287           -0.189452
1.47116            0.813997            0.319737          -0.0242527
-0.764766             377.001             75.7415             9.68585
-5.82024           -0.232147            0.597485            -2.43184
0.855535             0.40621            -0.38719            -8.34227
0.652949            0.164293              0.5171             -0.6074
-4.98373            -2.78374           -0.638243             6.20713
0.632859            0.504921            -6.14744           0.0644984
-0.451178           -0.539571            -1.26907           -0.736209
-0.0568477            0.092311           -0.315282            0.603314
0.861686            -2.68071            -144.135            -14.2658
0.101916           -0.264021             1.50201           -0.789864
-0.0184221           -0.400816            -2.27316            -1.72501
0.782069            0.819027            0.203569             32.5181
-0.509342           -0.868773           -0.182853           -0.827364
-3.71934            -3.72022           -0.393479          -0.0857748
-0.00652806            0.113735             2.59516             2.81423
0.570836            0.419166            0.671521             1.05017
0.119913             1.23768          -0.0594456            -3.66697
1.36372            0.185831            -4.56183           -0.815212
0.0439384             -0.4093             2.62742             0.99531
-1.76798           -0.591217           -0.119821            -2.86958
-3.62679            -2.75662            -1.40942            0.653342
-0.180435            0.118925            0.845559             1.02301
1.45829            0.130383            0.502586           0.0344707
-1.16825             4.70817            0.395719            -2.66228
-3.22001            -0.48559           0.0914788             10.9542
2.0163          -0.0234335             0.24009            -16.7998
0.281981            0.358085           -0.614541          -0.0669015
